shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-02-15,night,unit_flow_capacity,unit-level bed-flow bottleneck,4,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",3.39,8.0,0.62,56.16,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,2
2026-02-15,night,transport_discharge_logistics,transport delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",16.78,39.375,0.78,54.12,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-15,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,6.61,26.39,0.45,29.56,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-15,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,1.72,3.19,0.86,28.84,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,5
2026-02-16,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,13.63,40.13,0.88,45.09,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-16,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,3.44,35.92,0.72,36.55,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-02-16,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,acute_medicine,medicine,40.41,48.845,0.88,68.42,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-16,evening,unattributed,unattributed operational delay,2,FAC_000,acute_medicine,medicine,5.4399999999999995,5.05,0.45,32.69,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-16,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,1.68,3.13,0.45,20.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-17,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,7.33,13.61,0.86,34.22,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-17,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,4.7,8.74,0.45,23.5,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-17,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,10.91,36.71,0.88,42.98,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-17,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,0.3,0.57,0.86,27.49,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-17,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,6.28,11.66,0.78,31.61,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-17,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.21,4.11,0.45,21.12,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-18,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,21.19,48.78,0.82,49.51,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-02-18,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,44.14,76.08,0.45,59.48,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-18,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,4.97,38.42,0.86,40.71,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-19,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.77,5.15,0.45,21.65,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-19,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,2.32,4.3,0.86,29.42,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-19,evening,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,cardiac,cardiology,3.55,6.59,0.74,28.2,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,2
2026-02-19,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,0.49,0.9,0.45,19.47,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-20,day,transport_discharge_logistics,transport delay,3,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",7.37,3.82,0.7799999999999999,49.69,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-20,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,0.77,1.44,0.82,27.14,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-20,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,5.58,24.94,0.81,35.91,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,1
2026-02-20,night,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",11.76,27.92,0.72,47.48,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-20,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,23.05,52.12,0.45,43.86,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-20,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,2.88,5.34,0.86,29.95,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-21,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,1.06,1.96,0.86,28.21,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-21,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,13.89,25.79,0.78,38.89,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-21,evening,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.68,1.25,0.45,19.65,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-21,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,1.84,24.85,0.84,34.99,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-21,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,8.3,41.77,0.45,34.85,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-21,night,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,1.84,3.41,0.78,27.36,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-22,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,1.44,2.68,0.78,26.98,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-22,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,1.18,2.2,0.45,20.13,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-22,evening,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",5.99,15.86,0.45,36.15,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-22,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,0.52,0.97,0.79,26.3,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-02-22,night,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,1.42,22.78,0.82,33.8,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-22,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",6.09,5.655,0.45,33.13,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-22,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,7.01,13.02,0.78,32.31,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-22,night,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,2.14,3.97,0.86,29.25,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-23,day,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,4.16,24.69,0.86,36.27,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-23,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,25.85,50.66,0.88,53.14,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-23,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,orthopedics,orthopedics,0.27,19.69,0.81,32.22,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-02-23,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",14.7,31.135,0.88,52.82,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-23,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,4.62,8.57,0.45,23.42,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-24,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,38.45,66.27,0.88,62.86,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-24,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,0.17,35.49,0.82,37.11,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-24,day,diagnostics_access,ECG availability delay,1,FAC_000,orthopedics,orthopedics,2.96,28.44,0.78,35.32,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,3
2026-02-24,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,9.57,17.76,0.78,34.76,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-24,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,2.17,22.46,0.45,26.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-25,day,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, orthopedics, surgical","medicine, orthopedics, surgery",37.57,24.49,0.86,69.58,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-25,day,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,20.32,46.49,0.94,50.88,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-02-25,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",7.97,29.974999999999998,0.88,49.78,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-02-25,day,transport_discharge_logistics,transport delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",8.33,7.74,0.78,41.25,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-25,evening,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,orthopedics,orthopedics,1.85,3.44,0.74,26.57,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,1
2026-02-25,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.12,0.21,0.45,19.11,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-25,night,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,46.27,73.69,0.78,66.22,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-25,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,27.62,57.39,0.88,55.86,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-02-25,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,acute_medicine,medicine,0.87,25.34,0.8,33.95,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,3
2026-02-25,night,care_team_assessment,therapy assessment stall,1,FAC_000,transitional_care,geriatrics,6.25,11.6,0.82,32.38,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,4
2026-02-25,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,0.48,0.88,0.82,26.86,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",5
2026-02-26,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,40.66,73.84,0.88,66.02,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-26,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",9.74,9.040000000000001,0.86,43.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-26,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,4.76,8.84,0.82,30.96,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-02-26,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,1.15,2.14,0.79,26.9,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-02-26,day,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,1.36,2.54,0.45,20.31,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-02-26,evening,unattributed,unattributed operational delay,4,FAC_000,"cardiac, orthopedics, respiratory, surgical","cardiology, orthopedics, respiratory, surgery",6.59,2.06,0.45,52.25,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-26,night,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,1.31,2.44,0.94,30.06,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-27,day,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,57.71,100.9,0.94,82.15,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-02-27,evening,unattributed,unattributed operational delay,3,FAC_000,"acute_medicine, respiratory, transitional_care","geriatrics, medicine, respiratory",6.16,10.95,0.45,44.75,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-27,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,14.6,36.66,0.86,44.04,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-27,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,6.99,12.97,0.84,33.49,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-28,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,19.09,54.46,0.78,49.57,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-28,day,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",4.92,4.575,0.45,32.34,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-28,evening,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,1.28,2.37,0.78,26.82,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-01,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"cardiac, respiratory, transitional_care","cardiology, geriatrics, respiratory",3.65,5.15,0.86,50.2,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-01,evening,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,0.34,0.62,0.94,29.12,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-03-01,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,2.72,5.06,0.45,21.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-01,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,respiratory,respiratory,1.08,2.01,0.8,27.04,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-03-01,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,2.42,4.49,0.45,21.32,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-02,day,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, orthopedics, respiratory, surgical","medicine, orthopedics, respiratory, surgery",69.44,45.980000000000004,0.88,99.17,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-02,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.57,1.06,0.86,27.75,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-02,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,26.5,73.4,0.88,60.22,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-02,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,11.46,45.58,0.82,44.66,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-02,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,5.9,10.95,0.88,33.25,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-02,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,1.75,3.24,0.86,28.87,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-03,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,9.07,75.52,0.86,53.48,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-03,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,29.21,84.24,0.88,64.56,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-03,night,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,21.15,57.15,0.94,54.4,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-03-03,night,front_door_screening,triage screening backlog,1,FAC_000,acute_medicine,medicine,4.12,7.66,0.76,29.15,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",3
2026-03-04,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,38.38,77.75,0.88,66.28,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-04,evening,transport_discharge_logistics,transport delay,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",4.38,4.065,0.78,38.57,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-04,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,respiratory,respiratory,7.02,13.03,0.81,32.92,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,3
2026-03-04,evening,documentation_readiness,discharge documentation readiness wait,1,FAC_000,respiratory,respiratory,0.25,0.46,0.75,25.24,unit_clerk_lead,Review discharge documentation readiness and unit-clerk handoff steps.,4
2026-03-04,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",68.12,47.33,0.88,89.05,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-04,night,alc_community_capacity,ALC placement wait,1,FAC_000,surgical,surgery,11.9,40.68,0.94,45.76,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-03-04,night,unattributed,unattributed operational delay,2,FAC_000,"cardiac, surgical","cardiology, surgery",3.7600000000000002,3.485,0.45,31.55,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-05,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,2.66,31.29,0.86,37.65,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-05,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,1.41,2.61,0.45,20.35,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-05,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,5.8,10.78,0.88,33.15,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-05,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,0.56,1.03,0.82,26.93,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-06,day,care_team_assessment,therapy assessment stall,1,FAC_000,orthopedics,orthopedics,3.7,25.03,0.82,35.39,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-03-06,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,4.63,8.6,0.79,30.23,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-06,night,alc_community_capacity,home care confirmation wait,2,FAC_000,respiratory,respiratory,14.76,21.154999999999998,0.86,49.45,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-06,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.47,4.59,0.45,21.36,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-07,day,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,cardiac,cardiology,17.36,44.51,0.81,46.5,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,1
2026-03-07,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,5.21,9.67,0.82,31.38,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-07,evening,care_team_assessment,therapy assessment stall,1,FAC_000,respiratory,respiratory,3.74,6.96,0.82,29.98,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-07,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,0.52,0.97,0.78,26.1,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-07,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,22.57,49.26,0.78,49.41,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-07,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,6.4,30.42,0.84,38.49,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-07,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,2.78,5.15,0.79,28.46,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-08,day,unattributed,unattributed operational delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",6.779999999999999,6.305,0.45,33.6,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-08,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,14.56,27.03,0.45,32.93,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-09,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",23.779999999999998,30.41,0.88,66.24,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-09,day,unattributed,unattributed operational delay,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",3.4299999999999997,3.19,0.45,31.33,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-09,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,33.04,62.84,0.84,58.87,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-09,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,0.47,0.86,0.45,19.45,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-09,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,transitional_care,geriatrics,7.109999999999999,14.755,0.88,44.87,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-09,night,social_support_readiness,social work assessment wait,1,FAC_000,cardiac,cardiology,7.08,13.16,0.79,32.58,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-03-09,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,2.13,3.95,0.86,29.24,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-03-10,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,17.0,48.94,0.88,49.08,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-10,evening,diagnostics_access,ECG availability delay,1,FAC_000,orthopedics,orthopedics,0.16,0.3,0.78,25.75,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-03-10,night,alc_community_capacity,home care confirmation wait,2,FAC_000,acute_medicine,medicine,40.02,46.23,0.86,67.08,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-10,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,0.9,1.68,0.78,26.46,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-11,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.82,1.52,0.86,27.98,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-11,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,8.22,15.28,0.45,26.87,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-11,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,0.4,0.73,0.79,26.18,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-11,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,2.45,4.56,0.45,21.35,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-12,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,3.78,7.01,0.86,30.82,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-12,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,14.26,26.47,0.45,32.64,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-12,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,4.39,8.16,0.86,31.4,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-12,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,2.22,4.12,0.82,28.52,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-13,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,16.49,41.01,0.84,45.7,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-13,day,care_team_assessment,therapy assessment stall,1,FAC_000,orthopedics,orthopedics,4.26,25.48,0.82,35.75,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-13,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,3.94,7.31,0.86,30.97,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
