executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
307,e4f8d2aa64bf6029,ENC_00003661,FAC_000,acute_medicine,medicine,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,20.08,new,,,,,2026-02-12 20:46:31.457079385,2026-02-12,evening,alc_community_capacity
308,da07b382680cb0fa,ENC_00003929,FAC_000,acute_medicine,medicine,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,3.33,new,,,,,2026-02-12 15:21:54.459046866,2026-02-12,evening,unattributed
309,cc4697205bc5d20b,ENC_00003790,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,35.2,new,,,,,2026-02-12 06:13:04.888770954,2026-02-12,night,weekend_flow_gap
310,fca7f3d29e886e7d,ENC_00003897,FAC_000,surgical,surgery,high,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,24,17.88,new,,,,,2026-02-12 02:08:40.166651994,2026-02-12,night,nursing_discharge_readiness
311,f1f78754ad2110b2,ENC_00003928,FAC_000,surgical,surgery,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,4.71,new,,,,,2026-02-12 06:05:21.272376165,2026-02-12,night,care_team_assessment
312,eabb9f6b3fdf86ef,ENC_00003761,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.69,new,,,,,2026-02-12 01:30:20.485595780,2026-02-12,night,unattributed
313,898fa68f87111327,ENC_00004003,FAC_000,cardiac,cardiology,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.72,new,,,,,2026-02-12 04:06:58.388765049,2026-02-12,night,transport_discharge_logistics
314,f3b77fdebaedaf06,ENC_00004133,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.65,new,,,,,2026-02-13 16:44:42.198705613,2026-02-13,evening,unattributed
315,9b7474de79ebc975,ENC_00004030,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.42,new,,,,,2026-02-13 16:35:42.906378327,2026-02-13,evening,alc_community_capacity
316,dbd0aa19cd6c0414,ENC_00003723,FAC_000,transitional_care,geriatrics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,24.61,new,,,,,2026-02-13 01:21:15.373268965,2026-02-13,night,unattributed
317,4f7ddf7561ca2895,ENC_00004006,FAC_000,surgical,surgery,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,21.63,new,,,,,2026-02-13 01:49:29.478910570,2026-02-13,night,alc_community_capacity
318,edf4b3982bef0d70,ENC_00003863,FAC_000,surgical,surgery,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,14.82,new,,,,,2026-02-13 06:17:58.345593385,2026-02-13,night,diagnostics_access
319,3bb5a2af5263490f,ENC_00003808,FAC_000,transitional_care,geriatrics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,12.66,new,,,,,2026-02-13 05:39:54.490396034,2026-02-13,night,alc_community_capacity
320,3af46f4a429112a5,ENC_00004016,FAC_000,acute_medicine,medicine,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,1.24,new,,,,,2026-02-13 00:28:27.101107168,2026-02-13,night,diagnostics_access
321,5b4332b9d7dc18ea,ENC_00004047,FAC_000,acute_medicine,medicine,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,31.95,new,,,,,2026-02-14 13:19:25.323070040,2026-02-14,day,care_team_assessment
322,1283ae44ac1b8da1,ENC_00004043,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,11.53,new,,,,,2026-02-14 11:19:07.841461544,2026-02-14,day,alc_community_capacity
323,2e1f8968ffc94f33,ENC_00004074,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,3.06,new,,,,,2026-02-14 07:20:41.860422531,2026-02-14,day,alc_community_capacity
324,5e13d666f1947298,ENC_00004161,FAC_000,acute_medicine,medicine,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,19.46,new,,,,,2026-02-14 19:14:57.655662277,2026-02-14,evening,transport_discharge_logistics
325,12f2d5825fda8526,ENC_00004127,FAC_000,respiratory,respiratory,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,5.35,new,,,,,2026-02-14 20:43:06.214117446,2026-02-14,evening,alc_community_capacity
326,b02bf19fa1594f11,ENC_00003978,FAC_000,orthopedics,orthopedics,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,12.09,new,,,,,2026-02-14 01:27:46.699532473,2026-02-14,night,care_team_assessment
327,fb6284ede838ad6a,ENC_00004024,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.49,new,,,,,2026-02-14 02:04:40.206060730,2026-02-14,night,unattributed
328,58435786e2c7cdc2,ENC_00004081,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.02,new,,,,,2026-02-14 01:12:21.740626086,2026-02-14,night,unattributed
329,1446b7377eac19ae,ENC_00004048,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,8.5,new,,,,,2026-02-15 10:02:12.856818769,2026-02-15,day,unattributed
330,e18232ef99ab0fcf,ENC_00004239,FAC_000,orthopedics,orthopedics,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,3.25,new,,,,,2026-02-15 14:29:34.767307978,2026-02-15,day,care_team_assessment
331,fbbb9bb3e225787a,ENC_00004344,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.35,new,,,,,2026-02-15 10:51:49.930002267,2026-02-15,day,unattributed
332,ceba171e531113b2,ENC_00004245,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,4.19,new,,,,,2026-02-15 17:46:58.876111927,2026-02-15,evening,alc_community_capacity
333,ed94fb3c3db2c61e,ENC_00004227,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.48,new,,,,,2026-02-15 17:09:29.044167476,2026-02-15,evening,unattributed
334,c6c556a94444d73f,ENC_00004258,FAC_000,orthopedics,orthopedics,routine,unit-level bed-flow bottleneck,Unit-day OOB rate crossed control-chart signal threshold,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,48,0.62,new,,,,,2026-02-15 17:31:54.497191160,2026-02-15,evening,unit_flow_capacity
335,e282c11bb63b14af,ENC_00004092,FAC_000,respiratory,respiratory,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,24.81,new,,,,,2026-02-15 05:42:21.151089484,2026-02-15,night,alc_community_capacity
336,5c6d6bd8d6e695a9,ENC_00004080,FAC_000,respiratory,respiratory,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,10.46,new,,,,,2026-02-15 01:24:21.121917673,2026-02-15,night,transport_discharge_logistics
337,18c90a942769f325,ENC_00004036,FAC_000,transitional_care,geriatrics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,6.61,new,,,,,2026-02-15 00:34:55.684393131,2026-02-15,night,unattributed
338,5e70fd3c7eb557cf,ENC_00004190,FAC_000,cardiac,cardiology,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,6.32,new,,,,,2026-02-15 01:52:16.406362983,2026-02-15,night,transport_discharge_logistics
339,cf01411c00c40314,ENC_00004212,FAC_000,cardiac,cardiology,routine,unit-level bed-flow bottleneck,Unit-day OOB rate crossed control-chart signal threshold,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,48,3.39,new,,,,,2026-02-15 01:32:27.281069980,2026-02-15,night,unit_flow_capacity
340,44f44014d341e493,ENC_00004265,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.72,new,,,,,2026-02-15 01:59:39.571038104,2026-02-15,night,alc_community_capacity
341,fc23d85df8e0fd5c,ENC_00004327,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,13.63,new,,,,,2026-02-16 10:36:28.926037568,2026-02-16,day,weekend_flow_gap
342,363df974a6e485f6,ENC_00004348,FAC_000,acute_medicine,medicine,high,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,24,3.44,new,,,,,2026-02-16 08:06:27.358084712,2026-02-16,day,diagnostics_access
343,89370c3c87b49416,ENC_00004331,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,20.22,new,,,,,2026-02-16 22:30:53.878685401,2026-02-16,evening,weekend_flow_gap
344,81d0adf98739015d,ENC_00004290,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,20.19,new,,,,,2026-02-16 19:00:49.911525300,2026-02-16,evening,weekend_flow_gap
345,74083a094b88b134,ENC_00004333,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.85,new,,,,,2026-02-16 21:40:03.878979012,2026-02-16,evening,unattributed
346,130ee74c87c1e804,ENC_00004473,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.59,new,,,,,2026-02-16 19:43:57.446684878,2026-02-16,evening,unattributed
347,6c7374c210a6f347,ENC_00004328,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.68,new,,,,,2026-02-16 06:05:02.894243487,2026-02-16,night,unattributed
348,9eb5ae7e740e5711,ENC_00004433,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,7.33,new,,,,,2026-02-17 14:26:59.103099613,2026-02-17,day,alc_community_capacity
349,39693ba0f3c1bc78,ENC_00004252,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.7,new,,,,,2026-02-17 14:42:12.644904560,2026-02-17,day,unattributed
350,eb116352a0fc760c,ENC_00004405,FAC_000,cardiac,cardiology,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,10.91,new,,,,,2026-02-17 15:27:09.956924691,2026-02-17,evening,weekend_flow_gap
351,6764ad88fa49578d,ENC_00004503,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.3,new,,,,,2026-02-17 18:42:57.939902846,2026-02-17,evening,alc_community_capacity
352,e4bfa51867687c78,ENC_00004402,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,6.28,new,,,,,2026-02-17 23:02:06.203101202,2026-02-17,night,transport_discharge_logistics
353,d6f4e2fa68e0595e,ENC_00004417,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.21,new,,,,,2026-02-17 05:31:58.256776014,2026-02-17,night,unattributed
354,c6e005084d08169b,ENC_00004510,FAC_000,surgical,surgery,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,21.19,new,,,,,2026-02-18 10:42:56.394632564,2026-02-18,day,diagnostics_access
355,b51717e916b3da82,ENC_00004267,FAC_000,orthopedics,orthopedics,urgent,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,12,44.14,new,,,,,2026-02-18 01:42:49.022613284,2026-02-18,night,unattributed
356,2dc4d8da74b3b4ef,ENC_00004465,FAC_000,orthopedics,orthopedics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,4.97,new,,,,,2026-02-18 05:24:11.847344721,2026-02-18,night,alc_community_capacity
357,03371fbdbe630e93,ENC_00004608,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.77,new,,,,,2026-02-19 09:55:18.186374340,2026-02-19,day,unattributed
358,548e13aedc015baf,ENC_00004761,FAC_000,cardiac,cardiology,routine,pharmacy discharge delay,Medication reconciliation or discharge medication delay signal,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,48,3.55,new,,,,,2026-02-19 22:24:47.212843849,2026-02-19,evening,pharmacy_discharge_readiness
359,aeb6d74eddbca942,ENC_00004657,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.32,new,,,,,2026-02-19 21:42:32.127202029,2026-02-19,evening,alc_community_capacity
360,ecdb0b339a07a82b,ENC_00004558,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.49,new,,,,,2026-02-19 01:29:37.446150860,2026-02-19,night,unattributed
361,483028cb415e2033,ENC_00004836,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,3.86,new,,,,,2026-02-20 13:58:48.692505526,2026-02-20,day,transport_discharge_logistics
362,593990c3118ed769,ENC_00004742,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,2.06,new,,,,,2026-02-20 12:37:46.318467402,2026-02-20,day,transport_discharge_logistics
363,8dcdcbca7fa2c245,ENC_00004817,FAC_000,orthopedics,orthopedics,routine,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",48,0.77,new,,,,,2026-02-20 10:58:06.712142965,2026-02-20,day,diagnostics_access
364,88b190d46e37e477,ENC_00004791,FAC_000,acute_medicine,medicine,high,vulnerable patient porter wait,Porter support for vulnerable patient exceeded expected operating window,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,24,5.58,new,,,,,2026-02-20 15:56:31.144099982,2026-02-20,evening,vulnerable_patient_flow
365,9ae832fedbd2bce3,ENC_00004466,FAC_000,transitional_care,geriatrics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,23.05,new,,,,,2026-02-20 04:17:32.529838663,2026-02-20,night,unattributed
366,9fa7291f6821413f,ENC_00004894,FAC_000,surgical,surgery,high,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,24,8.6,new,,,,,2026-02-20 23:43:21.686206304,2026-02-20,night,diagnostics_access
367,29fd9bddf3b779ec,ENC_00004639,FAC_000,orthopedics,orthopedics,routine,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,48,3.16,new,,,,,2026-02-20 03:38:15.793278144,2026-02-20,night,diagnostics_access
368,05ffb5e53e8106d6,ENC_00004824,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.88,new,,,,,2026-02-20 06:22:23.996775237,2026-02-20,night,alc_community_capacity
369,d1eed719c67d560c,ENC_00004882,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.06,new,,,,,2026-02-21 10:14:45.976961274,2026-02-21,day,alc_community_capacity
370,97a50da8784c9d7c,ENC_00004805,FAC_000,acute_medicine,medicine,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,13.89,new,,,,,2026-02-21 21:04:42.403896148,2026-02-21,evening,transport_discharge_logistics
371,6f73d233db8c9e6d,ENC_00004865,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.68,new,,,,,2026-02-21 16:22:28.226275609,2026-02-21,evening,unattributed
372,f65021b14335cbd8,ENC_00004599,FAC_000,transitional_care,geriatrics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,8.3,new,,,,,2026-02-21 00:35:51.626880765,2026-02-21,night,unattributed
373,41e19c787b7b7f89,ENC_00004920,FAC_000,acute_medicine,medicine,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,1.84,new,,,,,2026-02-21 23:34:18.996499286,2026-02-21,night,diagnostics_access
374,555d81322ed14e46,ENC_00004839,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,1.84,new,,,,,2026-02-21 03:40:50.774209160,2026-02-21,night,transport_discharge_logistics
375,7552793f29243ae3,ENC_00005016,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,1.44,new,,,,,2026-02-22 07:27:47.004525000,2026-02-22,day,transport_discharge_logistics
376,fccaa6d70b9a9df4,ENC_00004967,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.18,new,,,,,2026-02-22 11:32:21.274535800,2026-02-22,day,unattributed
377,3c2994f238593cdb,ENC_00005116,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,5.99,new,,,,,2026-02-22 21:09:57.989826872,2026-02-22,evening,unattributed
378,cd1b21e5ce0f36a8,ENC_00005106,FAC_000,surgical,surgery,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,0.52,new,,,,,2026-02-22 21:25:47.786391792,2026-02-22,evening,diagnostics_access
379,5b4ce448b92b1185,ENC_00004880,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,7.01,new,,,,,2026-02-22 01:57:41.739704312,2026-02-22,night,transport_discharge_logistics
380,cc7a4c800f640d03,ENC_00004936,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.23,new,,,,,2026-02-22 04:56:48.131982931,2026-02-22,night,unattributed
381,b798daa7ed0a4b56,ENC_00005029,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.86,new,,,,,2026-02-22 01:08:58.917952071,2026-02-22,night,unattributed
382,2b309b2b84e0bb31,ENC_00005114,FAC_000,cardiac,cardiology,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.14,new,,,,,2026-02-22 03:50:36.434196843,2026-02-22,night,alc_community_capacity
383,eafb8856dd727756,ENC_00005146,FAC_000,acute_medicine,medicine,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,1.42,new,,,,,2026-02-22 23:48:02.634604813,2026-02-22,night,care_team_assessment
384,ebc048edb0dd16a0,ENC_00005208,FAC_000,cardiac,cardiology,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,4.16,new,,,,,2026-02-23 09:30:04.731319768,2026-02-23,day,alc_community_capacity
385,59579f33d62cf284,ENC_00004986,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,25.85,new,,,,,2026-02-23 21:08:14.600684746,2026-02-23,evening,weekend_flow_gap
386,b4093383c01c9c50,ENC_00005124,FAC_000,orthopedics,orthopedics,routine,vulnerable patient porter wait,Porter support for vulnerable patient exceeded expected operating window,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,48,0.27,new,,,,,2026-02-23 15:57:38.200773618,2026-02-23,evening,vulnerable_patient_flow
387,efeb610b1565071f,ENC_00004934,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,14.7,new,,,,,2026-02-23 03:46:36.018108487,2026-02-23,night,weekend_flow_gap
388,c52cd8380326ff85,ENC_00005218,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.62,new,,,,,2026-02-23 06:30:42.489786862,2026-02-23,night,unattributed
389,fbaa00134b6e245e,ENC_00005140,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,38.45,new,,,,,2026-02-24 11:21:25.783130805,2026-02-24,day,weekend_flow_gap
390,6143560ff295b014,ENC_00005118,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,9.57,new,,,,,2026-02-24 09:47:52.800061947,2026-02-24,day,transport_discharge_logistics
391,a6fbddaa0ea873d1,ENC_00005103,FAC_000,orthopedics,orthopedics,high,ECG availability delay,ECG completion lag exceeded expected operating window,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,24,2.96,new,,,,,2026-02-24 14:39:21.914164507,2026-02-24,day,diagnostics_access
392,4646d1ba98531d6b,ENC_00005187,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.17,new,,,,,2026-02-24 09:29:05.773305482,2026-02-24,day,unattributed
393,f71e0ebaf44664e2,ENC_00005110,FAC_000,acute_medicine,medicine,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,0.17,new,,,,,2026-02-24 07:10:43.183959237,2026-02-24,day,diagnostics_access
394,1d9d07b776c72e22,ENC_00005151,FAC_000,orthopedics,orthopedics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,31.62,new,,,,,2026-02-25 11:13:19.393297459,2026-02-25,day,alc_community_capacity
395,89d5ec04f531ad7f,ENC_00005369,FAC_000,acute_medicine,medicine,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,20.32,new,,,,,2026-02-25 12:52:23.385849906,2026-02-25,day,alc_community_capacity
396,e173a24fffdee6b0,ENC_00005357,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,7.97,new,,,,,2026-02-25 11:27:02.803788483,2026-02-25,day,weekend_flow_gap
397,8b4cd5e748bff757,ENC_00005415,FAC_000,cardiac,cardiology,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,5.92,new,,,,,2026-02-25 14:45:40.265486124,2026-02-25,day,transport_discharge_logistics
398,7d43136e5278146a,ENC_00005291,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,5.1,new,,,,,2026-02-25 14:00:42.119774277,2026-02-25,day,alc_community_capacity
399,96f3cfe48be9794f,ENC_00005312,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,2.41,new,,,,,2026-02-25 08:36:24.951414482,2026-02-25,day,transport_discharge_logistics
