shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-02-17,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,34.24,59.68,0.72,56.0,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-02-17,night,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,14.89,50.6,0.84,47.94,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-02-18,day,diagnostics_access,blood testing turnaround delay,3,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",31.03,24.08,0.79,65.44,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-18,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,orthopedics,orthopedics,115.96,166.24,0.72,120.66,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-18,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,110.98,158.55,0.82,118.36,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-18,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,23.09,50.57,0.79,50.21,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-18,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,5.82,38.15,0.78,39.37,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-18,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",183.04000000000002,135.98499999999999,0.45,143.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-18,night,transport_discharge_logistics,transport delay,3,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",133.96,75.75,0.7799999999999999,121.91,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-18,night,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",107.31,95.87,0.82,108.08,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-02-18,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,33.76,62.6,0.88,59.88,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,4
2026-02-19,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",53.88,57.36,0.45,67.76,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-19,day,alc_community_capacity,home care confirmation wait,2,FAC_000,acute_medicine,medicine,8.28,26.97,0.86,48.6,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-19,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,123.59,175.15,0.82,128.38,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-02-19,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",65.81,29.14,0.86,82.27,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-19,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",129.55,110.21,0.79,120.68,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-19,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",62.55,66.21000000000001,0.86,82.08,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-20,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,78.86,124.67,0.84,95.74,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-20,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,51.45,90.4,0.45,66.7,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-20,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",30.33,47.08,0.86,63.46,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-20,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,126.36,170.65,0.45,120.74,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-20,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,transitional_care,geriatrics,10.26,37.35,0.8,41.31,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-02-20,night,diagnostics_access,ECG availability delay,1,FAC_000,surgical,surgery,9.9,31.49,0.78,39.01,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,3
2026-02-21,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,acute_medicine,medicine,107.23,156.36,0.8,115.8,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,1
2026-02-21,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",17.79,43.67,0.82,56.62,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-21,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,31.86,63.9,0.72,56.31,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-02-21,day,diagnostics_access,radiology MRI access delay,1,FAC_000,cardiac,cardiology,17.06,52.92,0.84,49.5,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-02-21,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",159.48000000000002,122.505,0.84,137.34,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-21,evening,transport_discharge_logistics,transport delay,3,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",101.67,45.22,0.7799999999999999,99.83,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-21,night,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,116.95,171.46,0.84,125.02,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-21,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",17.48,32.715,0.86,54.01,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-21,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,3.71,23.22,0.82,34.85,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-02-21,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,5.08,9.44,0.78,30.46,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-22,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,84.2,121.32,0.84,96.88,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-22,day,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,79.54,120.09,0.78,93.44,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-22,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,11.78,36.53,0.45,34.67,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-22,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",127.24,109.64,0.86,120.99,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-22,evening,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",108.67,97.82,0.82,109.21,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-22,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,12.5,37.52,0.84,43.06,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-02-22,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,3.69,6.85,0.78,29.13,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-02-22,night,unattributed,unattributed operational delay,4,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",94.06,39.655,0.45,98.52,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-22,night,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,13.99,51.6,0.84,47.88,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-23,day,diagnostics_access,blood testing turnaround delay,3,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",59.67,45.43,0.79,83.3,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-23,day,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,61.81,102.65,0.86,82.72,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-23,day,unattributed,unattributed operational delay,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",65.29,59.94499999999999,0.45,73.1,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-23,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,23.77,53.13,0.72,49.85,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,4
2026-02-23,evening,transport_discharge_logistics,transport delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",36.87,50.975,0.78,65.64,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-23,evening,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",20.98,43.065,0.45,50.31,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-23,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,11.36,38.28,0.79,41.83,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-23,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,76.22,118.42,0.78,91.61,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-23,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,50.39,83.65,0.86,72.45,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-23,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",42.03,47.235,0.45,59.98,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-23,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",9.32,35.84,0.79,50.28,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-02-24,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,45.79,82.09,0.78,68.54,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-24,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",9.62,25.9,0.45,40.62,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-24,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,2.61,4.85,0.86,29.7,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-24,evening,diagnostics_access,diagnostic sign-off stall,3,FAC_000,"acute_medicine, cardiac, respiratory","cardiology, medicine, respiratory",104.69,75.55,0.7200000000000001,108.94,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-24,evening,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",14.93,13.865,0.78,45.73,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-24,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,86.99,122.9,0.84,98.47,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-24,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,29.98,62.39,0.8,56.71,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-02-24,night,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,25.73,59.46,0.86,55.33,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-24,night,diagnostics_access,ECG availability delay,1,FAC_000,acute_medicine,medicine,8.15,37.84,0.78,40.21,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,4
2026-02-24,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,transitional_care,geriatrics,13.44,24.96,0.82,39.26,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",5
2026-02-25,day,diagnostics_access,blood testing turnaround delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",167.34,131.055,0.79,142.05,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-25,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,131.4,190.24,0.45,128.63,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-25,day,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,62.18,98.34,0.86,81.57,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-25,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,6.72,43.54,0.84,42.55,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-02-25,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,3.62,47.02,0.82,41.95,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",5
2026-02-25,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,cardiac,cardiology,43.26,88.77,0.72,68.33,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-25,evening,diagnostics_access,ECG availability delay,1,FAC_000,orthopedics,orthopedics,14.44,48.8,0.78,46.02,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-02-25,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,77.39,118.4,0.86,93.68,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-25,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,13.63,51.66,0.79,46.75,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-02-26,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,36.61,64.16,0.88,61.49,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-26,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,41.23,71.48,0.45,56.94,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-26,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,4.12,30.08,0.86,37.87,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-26,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,12.13,32.76,0.79,40.48,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-26,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,respiratory,respiratory,49.15,49.93,0.79,70.44,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-27,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",58.15,59.545,0.86,78.32,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-27,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,44.94,85.88,0.72,68.14,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-02-27,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,9.86,48.41,0.79,44.27,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-27,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,acute_medicine,medicine,3.4,33.39,0.8,37.38,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,4
2026-02-27,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,59.41,107.42,0.84,82.79,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-27,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",47.55,58.255,0.86,73.7,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-27,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,14.34,49.54,0.72,45.0,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-02-27,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,39.03,70.3,0.78,62.3,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-27,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,32.61,71.2,0.82,60.8,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-28,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,19.09,42.7,0.78,46.05,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-28,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,7.17,33.51,0.82,39.32,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-28,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,26.39,53.05,0.79,52.27,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-28,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,20.05,47.31,0.84,49.01,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-28,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,5.12,35.06,0.86,39.77,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-02-28,evening,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,respiratory,respiratory,1.2,22.03,0.8,33.09,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,4
2026-02-28,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,25.1,49.54,0.79,50.7,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-28,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,15.88,41.68,0.84,45.66,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-28,night,transport_discharge_logistics,transport delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",5.13,18.224999999999998,0.78,43.12,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-01,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,94.72,134.84,0.84,105.14,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-01,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,20.98,54.97,0.82,51.28,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-01,day,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,8.17,36.19,0.45,33.12,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-01,evening,diagnostics_access,blood testing turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",30.02,50.215,0.79,62.87,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-01,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",10.26,40.185,0.84,52.96,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-01,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,22.08,56.83,0.82,52.28,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-01,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,15.01,36.64,0.78,42.6,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-03-01,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,1.19,45.46,0.86,41.31,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,5
2026-03-01,night,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,40.06,76.22,0.86,66.09,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-01,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,3.71,42.04,0.82,40.5,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-02,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",7.1000000000000005,29.325,0.88,49.24,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-02,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,2.91,5.4,0.45,21.78,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-02,evening,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",85.72,79.63,0.45,87.18,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-02,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,26.5,60.49,0.88,56.35,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-02,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,19.63,56.58,0.86,52.03,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-03-02,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,14.39,44.18,0.78,44.61,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-03-02,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,20.43,55.13,0.45,43.71,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-03,day,transport_discharge_logistics,transport delay,4,FAC_000,"orthopedics, respiratory, surgical","orthopedics, respiratory, surgery",88.75,55.07,0.78,107.62,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-03,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",46.16,55.925,0.86,72.44,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-03,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,4.85,57.54,0.82,45.6,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-03,day,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",1.15,28.535,0.45,38.02,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-03-03,evening,alc_community_capacity,home care confirmation wait,4,FAC_000,"respiratory, surgical, transitional_care","geriatrics, respiratory, surgery",110.86,65.99,0.86,121.34,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-03,evening,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,respiratory,respiratory,38.75,65.32,0.8,61.1,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-03-03,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,40.24,78.39,0.45,58.61,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-03,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,24.85,62.71,0.84,55.55,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-03-03,evening,transport_discharge_logistics,transport delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",14.95,45.905,0.78,55.35,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,5
2026-03-03,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,3.94,26.09,0.79,35.2,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-04,day,diagnostics_access,blood testing turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",5.92,36.165,0.79,49.02,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-04,evening,transport_discharge_logistics,transport delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",4.01,23.825,0.78,44.35,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-04,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,18.4,52.17,0.45,42.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-04,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,cardiac,cardiology,5.06,42.58,0.82,41.2,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-04,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,respiratory,respiratory,1.11,2.05,0.81,27.26,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,4
2026-03-04,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,30.29,58.65,0.86,56.91,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-04,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,0.79,31.06,0.88,37.23,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-05,day,diagnostics_access,ECG availability delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",26.27,43.730000000000004,0.78,59.23,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-03-05,day,diagnostics_access,blood testing turnaround delay,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",0.13,30.11,0.79,44.89,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-05,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,5.77,30.1,0.78,36.94,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
