shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-02-23,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,4.28,7.94,0.45,23.09,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-24,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",5.43,13.82,0.45,35.32,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-24,evening,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",157.6,62.09,0.8800000000000001,149.27,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-24,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,acute_medicine,medicine,31.49,44.935,0.88,63.68,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-24,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,1.38,2.55,0.86,28.52,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-25,day,weekend_flow_gap,Friday/weekend discharge gap,9,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",315.2,75.5,0.88,256.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-25,day,transport_discharge_logistics,transport delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",2.34,13.07,0.78,40.46,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-25,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",5.58,17.15,0.45,36.38,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-25,day,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,0.59,1.1,0.82,26.97,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,4
2026-02-25,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",82.59,77.66,0.88,93.93,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-25,evening,pharmacy_discharge_readiness,pharmacy discharge delay,1,FAC_000,orthopedics,orthopedics,1.38,2.57,0.74,26.12,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,2
2026-02-25,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, surgical","medicine, surgery",76.14,68.34,0.88,88.56,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-26,day,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, orthopedics, surgical, transitional_care","geriatrics, medicine, orthopedics, surgery",289.69,90.79499999999999,0.88,220.71,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-26,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,14.08,36.56,0.86,43.8,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-26,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,3.28,6.08,0.82,29.54,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-02-26,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,33.47,72.0,0.88,62.59,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-26,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",1.53,1.4249999999999998,0.86,38.24,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-26,evening,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.73,1.37,0.45,19.7,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-26,night,weekend_flow_gap,Friday/weekend discharge gap,7,FAC_000,"acute_medicine, cardiac, orthopedics, surgical","cardiology, medicine, orthopedics, surgery",403.46,112.25,0.88,282.66,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-27,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,69.16,101.73,0.88,85.78,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-27,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",123.71000000000001,101.16,0.88,117.43,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-27,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",77.48,66.195,0.88,88.45,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-28,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,107.31,159.7,0.88,118.43,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-02-28,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,19.09,43.42,0.78,46.26,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-28,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,1.58,2.93,0.45,20.51,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-28,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,1.47,2.72,0.45,20.4,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-28,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,87.79,124.92,0.88,100.19,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-01,evening,unattributed,unattributed operational delay,2,FAC_000,"cardiac, surgical","cardiology, surgery",2.96,2.76,0.45,31.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-01,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,cardiac,cardiology,2.6,4.84,0.79,28.29,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-01,night,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.81,1.51,0.86,27.98,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-02,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",41.57,44.56,0.88,67.6,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-02,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,8.74,16.22,0.82,34.76,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-03,day,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, orthopedics, respiratory, surgical, transitional_care","geriatrics, medicine, orthopedics, respiratory, surgery",193.01999999999998,60.94,0.88,173.09,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-03,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,9.07,63.8,0.86,49.97,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-03,evening,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, respiratory, surgical, transitional_care","geriatrics, medicine, respiratory, surgery",123.17999999999999,58.48,0.8800000000000001,134.42,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-03,night,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, orthopedics, respiratory, surgical","medicine, orthopedics, respiratory, surgery",95.89,53.78,0.88,112.09,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-04,evening,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",224.57,67.13499999999999,0.88,187.57,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-04,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,4.41,8.2,0.86,31.42,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-04,evening,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,2.53,4.71,0.78,28.02,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-04,evening,documentation_readiness,discharge documentation readiness wait,1,FAC_000,respiratory,respiratory,0.18,0.34,0.75,25.17,unit_clerk_lead,Review discharge documentation readiness and unit-clerk handoff steps.,4
2026-03-04,night,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, respiratory, transitional_care","geriatrics, medicine, respiratory",241.49,78.875,0.88,197.86,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-04,night,unattributed,unattributed operational delay,2,FAC_000,"cardiac, surgical","cardiology, surgery",1.2300000000000002,1.135,0.45,29.83,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-05,day,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, cardiac, respiratory","cardiology, medicine, respiratory",282.89,101.53,0.8800000000000001,211.22,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-05,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,2.66,29.93,0.45,29.04,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-05,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",209.24,119.7,0.88,167.21,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-05,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, orthopedics, surgical","medicine, orthopedics, surgery",172.54,96.27,0.88,145.5,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-06,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,60.59,92.03,0.88,79.44,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-06,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,60.82,97.16,0.88,81.08,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-06,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,69.59,103.53,0.88,86.5,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-06,night,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,8.57,31.73,0.86,40.15,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-06,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",5.8,5.385,0.45,32.94,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-07,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,61.62,110.52,0.88,85.4,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-07,day,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,9.38,39.33,0.45,34.55,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-07,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,2.49,4.62,0.86,29.58,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-07,evening,care_team_assessment,therapy assessment stall,1,FAC_000,respiratory,respiratory,1.14,2.12,0.82,27.49,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-07,night,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",23.75,37.464999999999996,0.78,56.34,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-08,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,1.67,3.11,0.79,27.4,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-08,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,0.57,1.05,0.45,19.54,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-08,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,12.47,23.15,0.45,30.93,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-09,day,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,1.68,3.12,0.86,28.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-09,evening,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, orthopedics, transitional_care","geriatrics, medicine, orthopedics",55.8,41.129999999999995,0.88,92.26,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-09,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,32.27,62.34,0.84,58.41,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-09,night,social_support_readiness,social work assessment wait,1,FAC_000,cardiac,cardiology,4.29,7.97,0.79,29.91,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,1
2026-03-10,day,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, cardiac, surgical, transitional_care","cardiology, geriatrics, medicine, surgery",322.82,46.675,0.88,220.73,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-10,evening,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, surgical, transitional_care","geriatrics, medicine, surgery",91.78,61.995000000000005,0.88,112.91,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-10,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,0.01,0.01,0.45,19.01,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-10,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, surgical","medicine, surgery",45.96,42.83,0.88,78.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-10,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,34.36,62.04,0.86,59.56,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-11,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,acute_medicine,medicine,79.36,71.37,0.88,90.76,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-11,day,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,3.03,5.62,0.86,30.1,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-11,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",108.57999999999998,83.63499999999999,0.88,106.12,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-11,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,27.99,60.77,0.88,57.03,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-11,night,unattributed,unattributed operational delay,3,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",0.36,19.74,0.45,45.07,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-12,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,79.59,114.59,0.88,93.81,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-12,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,3.71,6.89,0.86,30.75,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-12,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,acute_medicine,medicine,135.41,113.645,0.88,125.86,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-12,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,58.11,90.75,0.88,78.07,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-12,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,13.52,25.12,0.45,31.94,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-12,night,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,1.22,2.26,0.86,28.37,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-03-13,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,107.75,152.55,0.88,116.46,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-13,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,0.83,25.05,0.81,34.05,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,1
2026-03-13,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac","cardiology, medicine",217.65,117.7,0.88,169.97,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-13,night,unattributed,unattributed operational delay,2,FAC_000,surgical,surgery,1.3099999999999998,1.2200000000000002,0.45,29.89,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-14,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",0.31,0.285,0.86,37.41,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-14,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,103.77,157.8,0.88,116.45,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-14,night,nursing_discharge_readiness,nurse discharge screening wait,2,FAC_000,orthopedics,orthopedics,11.77,20.555,0.8,46.87,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-03-15,day,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,5.61,10.42,0.86,32.57,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-15,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,respiratory,respiratory,20.38,36.18,0.86,56.21,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-15,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,surgical,surgery,0.94,26.72,0.8,34.39,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-03-15,night,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,transitional_care,geriatrics,7.43,13.81,0.81,33.32,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-03-16,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,10.15,18.85,0.86,36.92,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-16,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",28.55,30.69,0.88,68.23,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-16,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,1.49,22.32,0.45,26.29,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-16,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"respiratory, surgical","respiratory, surgery",19.840000000000003,42.425,0.88,58.26,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,day,weekend_flow_gap,Friday/weekend discharge gap,8,FAC_000,"acute_medicine, orthopedics, surgical, transitional_care","geriatrics, medicine, orthopedics, surgery",181.74,54.045,0.88,186.51,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,day,care_team_assessment,therapy assessment stall,1,FAC_000,cardiac,cardiology,1.51,2.81,0.82,27.85,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-17,evening,weekend_flow_gap,Friday/weekend discharge gap,7,FAC_000,"acute_medicine, orthopedics, respiratory, surgical, transitional_care","geriatrics, medicine, orthopedics, respiratory, surgery",191.85999999999999,64.21,0.88,183.61,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",44.16,53.99,0.88,81.46,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,night,front_door_screening,triage screening backlog,1,FAC_000,respiratory,respiratory,3.98,7.4,0.76,29.01,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",2
2026-03-18,day,weekend_flow_gap,Friday/weekend discharge gap,7,FAC_000,"acute_medicine, cardiac, respiratory, surgical, transitional_care","cardiology, geriatrics, medicine, respiratory, surgery",254.1,78.08,0.88,212.66,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-18,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"cardiac, orthopedics, transitional_care","cardiology, geriatrics, orthopedics",122.69999999999999,71.89,0.88,118.25,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-18,night,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, respiratory, surgical, transitional_care","geriatrics, medicine, respiratory, surgery",202.1,77.37,0.8800000000000001,171.65,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-19,day,weekend_flow_gap,Friday/weekend discharge gap,4,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",230.44,88.61,0.88,176.36,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-19,day,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,6.06,25.44,0.86,37.26,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-19,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,44.48,71.49,0.88,66.84,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-19,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,2.89,27.1,0.86,36.49,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-19,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",67.64,61.42,0.88,83.08,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-20,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,47.46,89.58,0.88,73.46,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-20,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,89.01,135.06,0.88,103.72,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-21,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,35.63,64.9,0.86,60.92,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-21,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,1.16,2.16,0.45,20.11,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-23,day,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,2.54,4.73,0.45,21.44,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-23,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"respiratory, surgical, transitional_care","geriatrics, respiratory, surgery",42.650000000000006,40.57,0.88,76.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-23,night,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,26.41,56.38,0.94,56.28,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-23,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,2.15,23.86,0.88,35.62,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-24,day,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",141.64000000000001,58.38,0.8800000000000001,141.77,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-24,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,38.11,81.62,0.88,67.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-25,day,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, respiratory, surgical","medicine, respiratory, surgery",123.61,37.03,0.8800000000000001,128.15,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-25,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"surgical, transitional_care","geriatrics, surgery",100.34,50.71,0.88,102.95,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-25,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,1.57,2.91,0.86,28.7,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-25,night,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, cardiac, surgical","cardiology, medicine, surgery",179.28,52.29,0.88,165.0,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-26,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,50.34,92.52,0.88,75.49,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-26,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,5.15,9.57,0.78,30.53,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-26,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,0.29,0.55,0.45,19.28,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-26,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"respiratory, surgical","respiratory, surgery",74.3,72.22,0.88,88.99,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-26,night,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",1.9,1.7650000000000001,0.45,30.29,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-26,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,1.83,3.4,0.78,27.35,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-27,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,57.42,93.92,0.88,78.74,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-27,day,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,cardiac,cardiology,1.97,24.29,0.81,34.28,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-03-27,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.15,30.84,0.45,28.31,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
